latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,satellite_source,row_id,landcover_code,landcover_class,osm_coverage_status,distance_to_facility_m,distance_to_facility_km,nearest_facility_osm_id,nearest_facility_osm_type,nearest_facility_name,nearest_facility_type,nearest_facility_category,nearest_facility_tier,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,near_industrial_10000m,distance_to_higher_relevance_m,distance_to_higher_relevance_km,nearest_hr_osm_id,nearest_hr_name,nearest_hr_category,near_higher_relevance_500m,near_higher_relevance_1000m,near_higher_relevance_2000m,near_higher_relevance_5000m,near_higher_relevance_10000m,distance_to_general_context_m
13.16111,80.28606,304.89,0.47,0.4,2024-11-20,1957,N,VIIRS,n,2.0NRT,288.34,0.52,N,VIIRS_SUOMI_NPP,388,10,Tree cover,FAILED_TILE,116658.53407590957,116.65853407590957,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122401.94557513896,122.40194557513897,1026841614,,Mining & Quarry,0,0,0,0,0,116658.53407590957
13.39223,80.103,304.51,0.48,0.4,2024-11-20,1957,N,VIIRS,n,2.0NRT,290.32,0.67,N,VIIRS_SUOMI_NPP,389,30,Grassland,FAILED_TILE,137451.36292129906,137.45136292129905,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,139043.11153883502,139.043111538835,1026841614,,Mining & Quarry,0,0,0,0,0,137451.36292129906
13.15981,80.28191,310.67,0.61,0.53,2024-11-21,1940,N,VIIRS,n,2.0NRT,291.23,2.41,N,VIIRS_SUOMI_NPP,390,50,Built-up,FAILED_TILE,116380.0400315389,116.3800400315389,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122064.59408682512,122.06459408682512,1026841614,,Mining & Quarry,0,0,0,0,0,116380.0400315389
11.6506,78.03009,304.25,0.41,0.61,2024-11-21,1940,N,VIIRS,n,2.0NRT,291.67,0.63,N,VIIRS_SUOMI_NPP,391,50,Built-up,COVERED,497.2745420116749,0.49727454201167487,336571753,way,SAIL,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,540.5825445912102,0.5405825445912102,104170107,Salem Steel Plant,Steel / Metallurgy,0,1,1,1,1,1279.3173726722648
10.87733,78.95669,340.87,0.47,0.48,2024-11-22,828,N,VIIRS,n,2.0NRT,296.12,3.84,D,VIIRS_SUOMI_NPP,392,10,Tree cover,COVERED,3210.8027929857344,3.2108027929857346,1201737620,way,Thirukattupalli,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,9530.897162983958,9.530897162983958,178531106,,Mining & Quarry,0,0,0,0,1,7787.4963150987705
11.38068,77.52322,330.94,0.39,0.44,2024-11-22,828,N,VIIRS,n,2.0NRT,299.71,1.97,D,VIIRS_SUOMI_NPP,393,10,Tree cover,COVERED,4176.769560442027,4.176769560442027,336498169,way,Kavundapadi,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,7921.2183903400255,7.921218390340026,58602741,Gen-Set,Power Plant,0,0,0,0,1,10978.80672562728
12.06948,78.48637,334.62,0.46,0.47,2024-11-22,828,N,VIIRS,n,2.0NRT,299.29,3.58,D,VIIRS_SUOMI_NPP,394,40,Cropland,COVERED,2286.8496071837726,2.2868496071837727,386718623,way,Harur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,3627.55058484131,3.62755058484131,607113537,,Mining & Quarry,0,0,0,1,1,4107.2341020742115
10.12921,77.86756,326.04,0.39,0.36,2024-11-23,807,N,VIIRS,n,2.0NRT,291.39,1.78,D,VIIRS_SUOMI_NPP,395,20,Shrubland,COVERED,2693.061245309066,2.693061245309066,906795398,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,8341.11155800569,8.341111558005691,17417219,,Power Plant,0,0,0,0,1,2693.061245309066
10.12589,77.86807,326.13,0.39,0.36,2024-11-23,807,N,VIIRS,n,2.0NRT,291.92,1.78,D,VIIRS_SUOMI_NPP,396,40,Cropland,COVERED,2647.6281554098464,2.6476281554098464,906795398,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,8136.668729236792,8.136668729236792,17417219,,Power Plant,0,0,0,0,1,2647.6281554098464
12.85529,79.90582,314.61,0.55,0.51,2024-11-23,2042,N,VIIRS,n,2.0NRT,291.78,2.23,N,VIIRS_SUOMI_NPP,397,40,Cropland,FAILED_TILE,75937.73465538616,75.93773465538615,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,75937.73465538616,75.93773465538615,1026841614,,Mining & Quarry,0,0,0,0,0,76831.22481145807
10.92857,77.0635,303.75,0.39,0.44,2024-11-23,2044,N,VIIRS,n,2.0NRT,289.3,0.83,N,VIIRS_SUOMI_NPP,398,30,Grassland,FAILED_TILE,20382.710208202097,20.3827102082021,3449174406,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,20382.710208202097,20.3827102082021,3449174406,,Power Plant,0,0,0,0,0,21351.959513649428
13.16088,80.28236,305.07,0.38,0.59,2024-12-02,1934,N,VIIRS,n,2.0NRT,287.3,0.83,N,VIIRS_SUOMI_NPP,399,50,Built-up,FAILED_TILE,116508.28956520495,116.50828956520495,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122192.58469630899,122.19258469630898,1026841614,,Mining & Quarry,0,0,0,0,0,116508.28956520495
8.25705,77.52367,334.92,0.45,0.39,2024-12-03,820,N,VIIRS,n,2.0NRT,296.25,4.22,D,VIIRS_SUOMI_NPP,400,50,Built-up,FAILED_TILE,30069.49570012863,30.06949570012863,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,30069.49570012863,30.06949570012863,1081579633,,Mining & Quarry,0,0,0,0,0,39106.158267146486
8.26062,77.52313,346.33,0.45,0.39,2024-12-03,820,N,VIIRS,n,2.0NRT,296.87,4.22,D,VIIRS_SUOMI_NPP,401,40,Cropland,FAILED_TILE,30023.799122414537,30.023799122414538,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,30023.799122414537,30.023799122414538,1081579633,,Mining & Quarry,0,0,0,0,0,39067.997595903274
8.62227,77.64931,335.64,0.46,0.39,2024-12-03,822,N,VIIRS,n,2.0NRT,299.54,3.28,D,VIIRS_SUOMI_NPP,402,30,Grassland,FAILED_TILE,50222.76650912872,50.22276650912872,758873221,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,50222.76650912872,50.22276650912872,758873221,,Mining & Quarry,0,0,0,0,0,53230.85252961734
13.08326,79.98197,305.17,0.46,0.63,2024-12-03,2055,N,VIIRS,n,2.0NRT,266.68,0.5,N,VIIRS_SUOMI_NPP,403,20,Shrubland,FAILED_TILE,102120.87928076535,102.12087928076535,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,102489.49976933691,102.4894997693369,1026841614,,Mining & Quarry,0,0,0,0,0,102120.87928076535
13.08462,79.98254,299.33,0.46,0.63,2024-12-03,2055,N,VIIRS,n,2.0NRT,266.66,0.64,N,VIIRS_SUOMI_NPP,404,30,Grassland,FAILED_TILE,102274.31410666347,102.27431410666347,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,102651.01739580241,102.65101739580241,1026841614,,Mining & Quarry,0,0,0,0,0,102274.31410666347
13.07881,79.98133,296.25,0.46,0.63,2024-12-03,2055,N,VIIRS,n,2.0NRT,266.74,0.5,N,VIIRS_SUOMI_NPP,405,20,Shrubland,FAILED_TILE,101623.83631826495,101.62383631826495,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,101992.29521252846,101.99229521252846,1026841614,,Mining & Quarry,0,0,0,0,0,101623.83631826495
8.26011,77.52467,338.35,0.41,0.37,2024-12-04,802,N,VIIRS,n,2.0NRT,296.7,4.14,D,VIIRS_SUOMI_NPP,406,10,Tree cover,FAILED_TILE,30190.854552568377,30.190854552568375,1081579633,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,30190.854552568377,30.190854552568375,1081579633,,Mining & Quarry,0,0,0,0,0,39233.913163263234
11.17877,77.88016,333.86,0.39,0.36,2024-12-04,802,N,VIIRS,n,2.0NRT,298.16,4.49,D,VIIRS_SUOMI_NPP,407,10,Tree cover,COVERED,3934.0823987590984,3.9340823987590983,1467379855,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,7292.903561996085,7.292903561996085,429967372,Bhavani Kattalai III,Power Plant,0,0,0,0,1,5894.534514391222
9.76264,78.47953,342.24,0.39,0.36,2024-12-04,802,N,VIIRS,n,2.0NRT,301.83,3.98,D,VIIRS_SUOMI_NPP,408,20,Shrubland,COVERED,4663.512589114025,4.663512589114025,726568456,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5783.37473512698,5.78337473512698,999684605,Sivaganga,Power Plant,0,0,0,0,1,4663.512589114025
9.60918,78.14217,332.79,0.39,0.36,2024-12-04,802,N,VIIRS,n,2.0NRT,297.52,2.97,D,VIIRS_SUOMI_NPP,409,10,Tree cover,COVERED,3687.0399722701736,3.6870399722701737,297525518,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,1,1,3687.0399722701736,3.6870399722701737,297525518,,Mining & Quarry,0,0,0,1,1,7124.675918577419
11.81566,77.91788,307.28,0.53,0.42,2024-12-04,2038,N,VIIRS,n,2.0NRT,290.13,0.99,N,VIIRS_SUOMI_NPP,410,60,Bare/sparse vegetation,COVERED,135.16990545344984,0.13516990545344984,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,135.16990545344984,0.13516990545344984,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1820.0826657533682
11.18365,79.10008,310.69,0.42,0.45,2024-12-04,2038,N,VIIRS,n,2.0NRT,289.49,1.34,N,VIIRS_SUOMI_NPP,411,50,Built-up,COVERED,393.12492861202463,0.39312492861202464,340697977,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,589.7203726998135,0.5897203726998136,1468887795,,Power Plant,0,1,1,1,1,824.2445771683236
11.18443,79.09995,306.67,0.42,0.45,2024-12-04,2038,N,VIIRS,n,2.0NRT,289.26,0.79,N,VIIRS_SUOMI_NPP,412,10,Tree cover,COVERED,377.40356755378247,0.37740356755378246,340697977,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,570.015112504252,0.570015112504252,1468887795,,Power Plant,0,1,1,1,1,835.512531571779
12.9988,79.9073,304.31,0.44,0.46,2024-12-04,2038,N,VIIRS,n,2.0NRT,289.69,0.59,N,VIIRS_SUOMI_NPP,413,30,Grassland,FAILED_TILE,91631.37772879306,91.63137772879305,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,91631.37772879306,91.63137772879305,1026841614,,Mining & Quarry,0,0,0,0,0,92758.78544250781
13.10752,80.18994,328.97,0.45,0.39,2024-12-05,743,N,VIIRS,n,2.0NRT,296.31,2.67,D,VIIRS_SUOMI_NPP,414,10,Tree cover,FAILED_TILE,108013.97156045471,108.0139715604547,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,112453.86124060625,112.45386124060624,1026841614,,Mining & Quarry,0,0,0,0,0,108013.97156045471
10.92776,77.06435,302.54,0.39,0.36,2024-12-05,2018,N,VIIRS,n,2.0NRT,290.47,0.65,N,VIIRS_SUOMI_NPP,415,30,Grassland,FAILED_TILE,20289.240613147293,20.289240613147292,3449174406,node,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,20289.240613147293,20.289240613147292,3449174406,,Power Plant,0,0,0,0,0,21289.433862436337
13.16137,80.28695,310.58,0.4,0.37,2024-12-05,2018,N,VIIRS,n,2.0NRT,293.33,1.58,N,VIIRS_SUOMI_NPP,416,10,Tree cover,FAILED_TILE,116716.43965166363,116.71643965166363,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122472.56262296408,122.47256262296408,1026841614,,Mining & Quarry,0,0,0,0,0,116716.43965166363
11.81004,77.92374,305.19,0.39,0.36,2024-12-05,2018,N,VIIRS,n,2.0NRT,293.73,1.22,N,VIIRS_SUOMI_NPP,417,50,Built-up,COVERED,381.2699079369954,0.38126990793699544,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,779.6006720942619,0.7796006720942619,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2424.4692082475913
13.39089,80.10269,312.44,0.4,0.37,2024-12-05,2018,N,VIIRS,n,2.0NRT,293.89,1.08,N,VIIRS_SUOMI_NPP,418,60,Bare/sparse vegetation,FAILED_TILE,137299.3635093892,137.2993635093892,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,138890.5769114769,138.8905769114769,1026841614,,Mining & Quarry,0,0,0,0,0,137299.3635093892
12.99843,79.91005,304.56,0.4,0.37,2024-12-05,2018,N,VIIRS,n,2.0NRT,292.33,0.47,N,VIIRS_SUOMI_NPP,419,30,Grassland,FAILED_TILE,91643.511345439,91.643511345439,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,91643.511345439,91.643511345439,1026841614,,Mining & Quarry,0,0,0,0,0,92704.30561775816
11.81712,77.91738,304.73,0.39,0.36,2024-12-05,2018,N,VIIRS,n,2.0NRT,292.57,0.8,N,VIIRS_SUOMI_NPP,420,50,Built-up,COVERED,230.01590586284044,0.23001590586284043,340479236,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,306.24903901726,0.30624903901725997,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1810.5139669216057
11.20239,77.56619,307.98,0.39,0.36,2024-12-05,2018,N,VIIRS,n,2.0NRT,291.76,0.8,N,VIIRS_SUOMI_NPP,421,60,Bare/sparse vegetation,COVERED,341.7049607645601,0.3417049607645601,823591866,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,1,1,1,1,1,341.7049607645601,0.3417049607645601,823591866,,Mining & Quarry,1,1,1,1,1,1547.2282250608814
13.44818,80.09667,306.39,0.4,0.37,2024-12-05,2018,N,VIIRS,n,2.0NRT,293.39,0.99,N,VIIRS_SUOMI_NPP,422,40,Cropland,FAILED_TILE,143548.00957247525,143.54800957247525,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,144871.3447873433,144.87134478734328,1026841614,,Mining & Quarry,0,0,0,0,0,143548.00957247525
11.81182,77.91952,311.1,0.4,0.44,2024-12-06,1959,N,VIIRS,n,2.0NRT,287.29,1.54,N,VIIRS_SUOMI_NPP,423,50,Built-up,COVERED,329.33837584814063,0.32933837584814063,876239837,way,JSW Steel Plant,Manufacturing,Steel / Metallurgy,HIGHER_RELEVANCE,1,1,1,1,1,329.33837584814063,0.32933837584814063,876239837,JSW Steel Plant,Steel / Metallurgy,1,1,1,1,1,1954.7356979097133
13.03769,79.97076,306.07,0.47,0.4,2024-12-06,1959,N,VIIRS,n,2.0NRT,292.06,1.04,N,VIIRS_SUOMI_NPP,424,30,Grassland,FAILED_TILE,97017.45461986646,97.01745461986646,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,97278.91087966484,97.27891087966483,1026841614,,Mining & Quarry,0,0,0,0,0,97017.45461986646
13.08081,79.97988,310.25,0.47,0.4,2024-12-06,1959,N,VIIRS,n,2.0NRT,292.14,1.5,N,VIIRS_SUOMI_NPP,425,30,Grassland,FAILED_TILE,101840.44027044128,101.84044027044128,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,102171.51804812245,102.17151804812245,1026841614,,Mining & Quarry,0,0,0,0,0,101840.44027044128
13.15958,80.28446,308.83,0.46,0.39,2024-12-06,1959,N,VIIRS,n,2.0NRT,292.85,2.63,N,VIIRS_SUOMI_NPP,426,50,Built-up,FAILED_TILE,116442.437822022,116.442437822022,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122170.59780963375,122.17059780963375,1026841614,,Mining & Quarry,0,0,0,0,0,116442.437822022
8.73038,78.15974,330.68,0.42,0.61,2024-12-07,845,N,VIIRS,n,2.0NRT,292.66,1.53,D,VIIRS_SUOMI_NPP,427,10,Tree cover,FAILED_TILE,45766.55460334168,45.76655460334168,1264776476,way,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,45766.55460334168,45.76655460334168,1264776476,,Power Plant,0,0,0,0,0,80574.34497950882
8.73359,78.15977,333.17,0.42,0.61,2024-12-07,845,N,VIIRS,n,2.0NRT,292.74,0.91,D,VIIRS_SUOMI_NPP,428,20,Shrubland,FAILED_TILE,45439.21108950509,45.439211089505086,1264776476,way,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,45439.21108950509,45.439211089505086,1264776476,,Power Plant,0,0,0,0,0,80262.33201969184
8.65521,78.08772,332.6,0.41,0.61,2024-12-07,845,N,VIIRS,n,2.0NRT,292.56,2.74,D,VIIRS_SUOMI_NPP,429,20,Shrubland,FAILED_TILE,56748.31473207259,56.74831473207259,1264776476,way,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,0,56748.31473207259,56.74831473207259,1264776476,,Power Plant,0,0,0,0,0,90100.90497767745
11.81017,77.92149,306.17,0.41,0.61,2024-12-07,1940,N,VIIRS,n,2.0NRT,290.04,1.05,N,VIIRS_SUOMI_NPP,430,50,Built-up,COVERED,434.4908448998803,0.4344908448998803,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,598.6772810556386,0.5986772810556386,876239837,JSW Steel Plant,Steel / Metallurgy,0,1,1,1,1,2179.3154547648605
11.3754,78.20809,334.7,0.44,0.46,2024-12-08,828,N,VIIRS,n,2.0NRT,295.72,2.31,D,VIIRS_SUOMI_NPP,431,40,Cropland,COVERED,5479.069092974367,5.479069092974367,1010297113,way,,Power Plant,Power Plant,HIGHER_RELEVANCE,0,0,0,0,1,5479.069092974367,5.479069092974367,1010297113,,Power Plant,0,0,0,0,1,8819.43132797216
11.46885,77.43934,330.31,0.39,0.44,2024-12-08,828,N,VIIRS,n,2.0NRT,300.01,2.26,D,VIIRS_SUOMI_NPP,432,10,Tree cover,COVERED,3162.2187577396776,3.1622187577396774,1440947503,node,Coirmedia,Industrial Works,Manufacturing & Industrial Works,HIGHER_RELEVANCE,0,0,0,1,1,3162.2187577396776,3.1622187577396774,1440947503,Coirmedia,Manufacturing & Industrial Works,0,0,0,1,1,13065.139819427457
11.69407,78.08384,340.55,0.44,0.46,2024-12-08,828,N,VIIRS,n,2.0NRT,297.42,3.76,D,VIIRS_SUOMI_NPP,433,40,Cropland,COVERED,985.4623514185505,0.9854623514185505,31857907,way,Magnesite,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,1,1,1,1,985.4623514185505,0.9854623514185505,31857907,Magnesite,Mining & Quarry,0,1,1,1,1,1777.29462448679
13.16068,80.27818,300.22,0.61,0.71,2024-12-08,1921,N,VIIRS,n,2.0NRT,282.8,1.63,N,VIIRS_SUOMI_NPP,434,50,Built-up,FAILED_TILE,116346.32016610814,116.34632016610814,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,121963.12731379645,121.96312731379645,1026841614,,Mining & Quarry,0,0,0,0,0,116346.32016610814
11.80894,77.92698,302.66,0.45,0.63,2024-12-08,2101,N,VIIRS,n,2.0NRT,289.21,1.01,N,VIIRS_SUOMI_NPP,435,30,Grassland,COVERED,481.96416386991694,0.4819641638699169,340479189,way,,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,1,1,1,1,1,1137.1860176569608,1.1371860176569608,876239837,JSW Steel Plant,Steel / Metallurgy,0,0,1,1,1,2788.4287408979135
13.15905,80.28837,305.27,0.61,0.71,2024-12-08,2101,N,VIIRS,n,2.0NRT,286.56,1.01,N,VIIRS_SUOMI_NPP,436,60,Bare/sparse vegetation,FAILED_TILE,116520.64429688621,116.5206442968862,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122316.77628398227,122.31677628398226,1026841614,,Mining & Quarry,0,0,0,0,0,116520.64429688621
9.76258,78.48173,335.57,0.39,0.36,2024-12-09,807,N,VIIRS,n,2.0NRT,297.47,3.11,D,VIIRS_SUOMI_NPP,437,10,Tree cover,COVERED,4708.07942158127,4.70807942158127,726568456,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,5931.716021629098,5.931716021629097,999684605,Sivaganga,Power Plant,0,0,0,0,1,4708.07942158127
9.76732,77.95178,331.97,0.39,0.36,2024-12-09,807,N,VIIRS,n,2.0NRT,298.41,1.87,D,VIIRS_SUOMI_NPP,438,20,Shrubland,COVERED,2722.5900864179202,2.72259008641792,906795394,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,2929.4983031509732,2.9294983031509734,990641677,,Mining & Quarry,0,0,0,1,1,2722.5900864179202
9.50536,78.25312,331.32,0.39,0.36,2024-12-09,807,N,VIIRS,n,2.0NRT,298.1,1.25,D,VIIRS_SUOMI_NPP,439,20,Shrubland,COVERED,485.78967652748776,0.4857896765274878,13479054,relation,,Power Plant,Power Plant,HIGHER_RELEVANCE,1,1,1,1,1,485.78967652748776,0.4857896765274878,13479054,,Power Plant,1,1,1,1,1,6731.06808931432
9.77065,77.95128,334.36,0.39,0.36,2024-12-09,807,N,VIIRS,n,2.0NRT,299.3,1.87,D,VIIRS_SUOMI_NPP,440,20,Shrubland,COVERED,2358.6252631437596,2.3586252631437596,906795394,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,1,1,2619.153713830803,2.619153713830803,990641677,,Mining & Quarry,0,0,0,1,1,2358.6252631437596
9.85353,79.09533,332.44,0.41,0.37,2024-12-09,807,N,VIIRS,n,2.0NRT,295.33,3.85,D,VIIRS_SUOMI_NPP,441,20,Shrubland,COVERED,9777.46995985348,9.77746995985348,1232409935,way,,Other Industrial,Generic Industrial Building,GENERAL_CONTEXT,0,0,0,0,1,36579.35374889279,36.57935374889279,1181414705,Uppur Power Plant,Power Plant,0,0,0,0,0,9777.46995985348
9.21547,77.83137,330.4,0.38,0.36,2024-12-09,807,N,VIIRS,n,2.0NRT,298.1,2.46,D,VIIRS_SUOMI_NPP,442,20,Shrubland,FAILED_TILE,24489.35114733426,24.489351147334258,642500125,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,28810.662146774404,28.810662146774405,164716908,Ramco Cement Factory,Cement & Construction Materials,0,0,0,0,0,24489.35114733426
10.50258,78.95891,334.1,0.41,0.37,2024-12-09,809,N,VIIRS,n,2.0NRT,298.17,4.84,D,VIIRS_SUOMI_NPP,443,20,Shrubland,COVERED,1866.4911348925366,1.8664911348925366,310578517,way,Adanakottai,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,1,1,1,11698.220545746733,11.698220545746734,986260259,Killanur A,Power Plant,0,0,0,0,0,15191.684505933164
10.97892,78.83411,337.29,0.41,0.37,2024-12-09,809,N,VIIRS,n,2.0NRT,298.51,3.16,D,VIIRS_SUOMI_NPP,444,20,Shrubland,COVERED,3386.5186206564717,3.3865186206564717,340479212,way,Siruganur,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,11095.649896754438,11.095649896754438,178531106,,Mining & Quarry,0,0,0,0,0,9080.247127874478
11.20422,77.5667,303.12,0.43,0.46,2024-12-09,2044,N,VIIRS,n,2.0NRT,289.36,0.49,N,VIIRS_SUOMI_NPP,445,30,Grassland,COVERED,527.2080998620937,0.5272080998620937,823591866,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,1,1,1,1,527.2080998620937,0.5272080998620937,823591866,,Mining & Quarry,0,1,1,1,1,1383.9947339692526
10.49913,78.96156,335.39,0.46,0.39,2024-12-10,750,N,VIIRS,n,2.0NRT,277.87,5.45,D,VIIRS_SUOMI_NPP,446,20,Shrubland,COVERED,2286.7314237847163,2.2867314237847163,310578517,way,Adanakottai,Other Industrial,Substation & Electrical Infrastructure,CAUTION_LOWER_RELEVANCE,0,0,0,1,1,12166.67713951965,12.166677139519651,986260259,Killanur A,Power Plant,0,0,0,0,0,14876.411955425392
9.84898,78.026,335.31,0.52,0.41,2024-12-10,750,N,VIIRS,n,2.0NRT,297.84,2.91,D,VIIRS_SUOMI_NPP,447,50,Built-up,COVERED,459.4651128756852,0.4594651128756852,990641684,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,1,1,1,1,1,2227.198514140296,2.227198514140296,1283314813,,Manufacturing & Industrial Works,0,0,0,1,1,459.4651128756852
9.31199,77.68814,333.89,0.55,0.43,2024-12-10,750,N,VIIRS,n,2.0NRT,296.36,5.7,D,VIIRS_SUOMI_NPP,448,30,Grassland,FAILED_TILE,14449.733286353128,14.449733286353128,642500075,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,14449.733286353128,14.449733286353128,642500075,,Mining & Quarry,0,0,0,0,0,15545.189717534538
13.2788,79.43861,326.97,0.41,0.37,2024-12-10,752,N,VIIRS,n,2.0NRT,287.48,2.29,D,VIIRS_SUOMI_NPP,449,20,Shrubland,FAILED_TILE,126255.78613998914,126.25578613998914,1026841614,way,,Mining,Mining & Quarry,HIGHER_RELEVANCE,0,0,0,0,0,126255.78613998914,126.25578613998914,1026841614,,Mining & Quarry,0,0,0,0,0,135518.14076746104
13.15948,80.28324,297.25,0.48,0.65,2024-12-13,1927,N,VIIRS,n,2.0NRT,284.29,1.06,N,VIIRS_SUOMI_NPP,450,50,Built-up,FAILED_TILE,116390.33228475665,116.39033228475664,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122099.15015359716,122.09915015359717,1026841614,,Mining & Quarry,0,0,0,0,0,116390.33228475665
13.16246,80.29005,301.72,0.77,0.77,2024-12-13,2108,N,VIIRS,n,2.0NRT,287.45,1.32,N,VIIRS_SUOMI_NPP,451,50,Built-up,FAILED_TILE,116938.01884665931,116.9380188466593,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122736.960870798,122.73696087079799,1026841614,,Mining & Quarry,0,0,0,0,0,116938.01884665931
13.16009,80.29156,301.59,0.77,0.78,2024-12-13,2108,N,VIIRS,n,2.0NRT,288.03,1.09,N,VIIRS_SUOMI_NPP,452,40,Cropland,FAILED_TILE,116740.63218712015,116.74063218712016,202465563,way,,Other Industrial,Industrial Area / Zone,GENERAL_CONTEXT,0,0,0,0,0,122581.37113909714,122.58137113909714,1026841614,,Mining & Quarry,0,0,0,0,0,116740.63218712015
